model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
INFO-RVFL,40,145,silu,lecun_uniform,MPI,44.45775276284222
INFO-RVFL,42,145,silu,lecun_uniform,MPI,44.45775276284222
QLE-SCA-RVFL,10,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,15,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,21,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,24,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,27,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,29,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,30,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,35,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,40,145,swish,lecun_uniform,MPI,25.730882160913417
QLE-SCA-RVFL,42,145,swish,lecun_uniform,MPI,25.730882160913417
SHIO-SCA-RVFL,10,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,15,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,21,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,24,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,27,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,29,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,30,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,35,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,40,146,swish,glorot_normal,MPI,8.775514127635107
SHIO-SCA-RVFL,42,146,swish,glorot_normal,MPI,8.775514127635107
EFO-RVFL,10,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,15,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,21,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,24,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,27,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,29,127,sigmoid,glorot_normal,MPI,38.06217878886956
EFO-RVFL,30,127,sigmoid,glorot_normal,MPI,26.58999149142202
EFO-RVFL,35,127,sigmoid,glorot_normal,MPI,26.58999149142202
EFO-RVFL,40,127,sigmoid,glorot_normal,MPI,26.58999149142202
EFO-RVFL,42,127,sigmoid,glorot_normal,MPI,38.06217878886956
A-EO-RVFL,10,147,silu,glorot_uniform,MPI,55.02387748515511
A-EO-RVFL,15,147,silu,he_uniform,MPI,100.0
A-EO-RVFL,21,147,silu,he_uniform,MPI,100.0
A-EO-RVFL,24,147,silu,glorot_uniform,MPI,55.02387748515511
A-EO-RVFL,27,147,silu,he_uniform,MPI,100.0
A-EO-RVFL,29,147,silu,glorot_uniform,MPI,55.02387748515511
A-EO-RVFL,30,147,silu,glorot_uniform,MPI,55.02387748515511
A-EO-RVFL,35,147,silu,he_uniform,MPI,100.0
A-EO-RVFL,40,147,silu,glorot_uniform,MPI,55.02387748515511
A-EO-RVFL,42,147,silu,glorot_uniform,MPI,55.02387748515511
RIME-RVFL,10,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,15,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,21,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,24,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,27,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,29,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,30,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,35,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,40,147,silu,he_uniform,MPI,39.85220375102182
RIME-RVFL,42,147,silu,he_uniform,MPI,39.85220375102182
LARO-RVFL,10,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,15,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,21,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,24,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,27,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,29,150,mish,lecun_normal,L2,0.011789636713086768
LARO-RVFL,30,150,mish,lecun_normal,L2,0.011789636713086768
LARO-RVFL,35,150,mish,lecun_normal,L2,0.011789636713086768
LARO-RVFL,40,150,swish,glorot_normal,L2,0.021247719370374087
LARO-RVFL,42,150,swish,glorot_normal,L2,0.021247719370374087
HHO-RVFL,10,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,15,145,swish,lecun_uniform,MPI,78.71863248565045
HHO-RVFL,21,145,swish,lecun_uniform,MPI,78.71863248565045
HHO-RVFL,24,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,27,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,29,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,30,145,swish,lecun_uniform,MPI,78.71863248565045
HHO-RVFL,35,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,40,145,swish,lecun_uniform,MPI,78.71868773473646
HHO-RVFL,42,145,swish,lecun_uniform,MPI,78.71868773473646
AIW-PSO-RVFL,10,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,15,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,21,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,24,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,27,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,29,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,30,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,35,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,40,150,mish,glorot_normal,MPI,45.008317732602414
AIW-PSO-RVFL,42,150,mish,glorot_normal,MPI,45.008317732602414
CL-PSO-RVFL,10,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,15,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,21,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,24,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,27,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,29,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,30,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,35,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,40,88,prelu,lecun_normal,MPI,45.04408425814351
CL-PSO-RVFL,42,88,prelu,lecun_normal,MPI,45.04408425814351
