model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
INFO-RVFL,24,6,leaky_relu,he_normal,MPI,1.3809667446739422
INFO-RVFL,27,9,tanh,glorot_normal,MPI,7.236101988096269
INFO-RVFL,29,62,mish,lecun_normal,MPI,6.879613465666169
INFO-RVFL,30,96,tanh,orthogonal,MPI,10.0
INFO-RVFL,35,95,celu,glorot_normal,L2,0.01
INFO-RVFL,40,95,celu,glorot_normal,L2,0.01
INFO-RVFL,42,62,mish,he_normal,MPI,1.859702571087431
QLE-SCA-RVFL,10,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,15,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,21,52,silu,orthogonal,MPI,2.647438480340938
QLE-SCA-RVFL,24,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,27,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,29,40,prelu,orthogonal,MPI,8.488856924942223
QLE-SCA-RVFL,30,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,35,62,mish,glorot_normal,MPI,9.533175141609684
QLE-SCA-RVFL,40,62,swish,he_normal,MPI,4.448461251352393
QLE-SCA-RVFL,42,45,swish,random_uniform,MPI,6.170237981511559
SHIO-SCA-RVFL,10,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,15,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,21,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,24,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,27,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,29,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,30,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,35,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,40,84,gelu,glorot_normal,L2,0.01
SHIO-SCA-RVFL,42,84,gelu,glorot_normal,L2,0.01
EFO-RVFL,10,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,15,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,21,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,24,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,27,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,29,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,30,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,35,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,40,28,silu,random_uniform,MPI,2.6110368626019422
EFO-RVFL,42,28,silu,random_uniform,MPI,2.6110368626019422
A-EO-RVFL,10,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,15,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,21,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,24,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,27,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,29,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,30,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,35,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,40,100,gelu,he_uniform,L2,0.01
A-EO-RVFL,42,100,gelu,he_uniform,L2,0.01
RIME-RVFL,10,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,15,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,21,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,24,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,27,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,29,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,30,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,35,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,40,96,tanh,orthogonal,MPI,9.898455013344893
RIME-RVFL,42,96,tanh,orthogonal,MPI,9.898455013344893
LARO-RVFL,10,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,15,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,21,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,24,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,27,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,29,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,30,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,35,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,40,100,sigmoid,random_normal,L2,0.01
LARO-RVFL,42,100,sigmoid,random_normal,L2,0.01
HHO-RVFL,10,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,15,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,21,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,24,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,27,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,29,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,30,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,35,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,40,68,gelu,glorot_normal,L2,0.01
HHO-RVFL,42,84,gelu,glorot_normal,L2,0.01
AIW-PSO-RVFL,10,60,mish,he_normal,MPI,1.7584452953815493
AIW-PSO-RVFL,15,62,mish,glorot_normal,MPI,2.4414131109043447
AIW-PSO-RVFL,21,60,mish,he_normal,MPI,1.7584452953815493
AIW-PSO-RVFL,24,62,mish,glorot_normal,MPI,2.4414131109043447
AIW-PSO-RVFL,27,62,mish,glorot_normal,MPI,2.4414131109043447
AIW-PSO-RVFL,29,62,mish,glorot_normal,MPI,2.4414131109043447
AIW-PSO-RVFL,30,60,mish,he_normal,MPI,1.7584452953815493
AIW-PSO-RVFL,35,60,mish,he_normal,MPI,1.7584452953815493
AIW-PSO-RVFL,40,62,mish,glorot_normal,MPI,2.4414131109043447
AIW-PSO-RVFL,42,62,mish,glorot_normal,MPI,2.4414131109043447
CL-PSO-RVFL,10,83,celu,random_normal,L2,0.9428031187975714
CL-PSO-RVFL,15,83,celu,random_normal,L2,0.9296073165469229
CL-PSO-RVFL,21,83,celu,random_normal,L2,0.9425767346241264
CL-PSO-RVFL,24,83,celu,random_normal,L2,0.9427639349587951
CL-PSO-RVFL,27,83,celu,random_normal,L2,0.9427652154541435
CL-PSO-RVFL,29,83,celu,random_normal,L2,0.942732014539129
CL-PSO-RVFL,30,83,celu,random_normal,L2,0.9425779989208574
CL-PSO-RVFL,35,83,celu,random_normal,L2,0.9296073165567481
CL-PSO-RVFL,40,83,celu,random_normal,L2,0.9427639350117434
CL-PSO-RVFL,42,52,mish,glorot_normal,MPI,6.988543867014753
