model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LCO-RVFL,21,0.13123202835304904,0.16367021867504372,0.6574687951671419,0.8154617796888921,0.6958130858598688,0.6197764444678161
LCO-RVFL,24,0.1260770207685205,0.1594815071021914,0.669048713404395,0.8235162415715893,0.7131271726972488,0.6283691931672228
LCO-RVFL,27,0.12329905984296455,0.15630947891899813,0.6778843075482266,0.8379064414592318,0.7281747979807611,0.6657199257603624
LCO-RVFL,29,0.13160331873279416,0.16330270724488874,0.6584805759579218,0.803800634924878,0.6949845789145705,0.5790247312353769
LCO-RVFL,30,0.1303639392123324,0.16198387098373945,0.6621182284498639,0.8132576156745571,0.700571438988574,0.6001877861293548
LCO-RVFL,35,0.12547222284895482,0.16035299158073188,0.6666309497329521,0.8161557352785399,0.7078316134434945,0.6028205269373199
LCO-RVFL,40,0.12911563373034465,0.16232909990009994,0.6611649878153343,0.8119152782633693,0.6998121938152512,0.6045219685873643
LCO-RVFL,42,0.12738793719743072,0.16138633176407705,0.6637698294569915,0.8190476327053392,0.7048685959706309,0.621138315588313
INFO-RVFL,10,0.13162159154874298,0.1647490021305257,0.6545037195086078,0.7958539245124795,0.7016995136927207,0.5927937018744399
INFO-RVFL,15,0.12982030308170178,0.16208443989301569,0.6618404651659052,0.8102604062120073,0.7006028465127706,0.5943008042307796
INFO-RVFL,21,0.1270729834857236,0.16008859085950608,0.6673640197147799,0.8224318350859352,0.7106763684815391,0.6281507914892517
INFO-RVFL,24,0.12607124372607434,0.1594635143434573,0.6690986762500933,0.8234798059431606,0.713182960883772,0.6281658127632358
INFO-RVFL,27,0.1319019533216785,0.1631177405555714,0.6589901161196973,0.8057400953104784,0.695520991439989,0.5831127906870681
INFO-RVFL,29,0.12980719747049035,0.16269544100934136,0.6601542401526492,0.8104841795887778,0.6977464530275624,0.5958523221001695
INFO-RVFL,30,0.13269851765439514,0.16702530389237397,0.6482717194215717,0.8053153004679381,0.6792784068248456,0.5921502249928987
INFO-RVFL,35,0.13218957897522787,0.1650241625223222,0.6537486102410955,0.8061824995695792,0.6871062624724051,0.5880840416275606
INFO-RVFL,40,0.12713255024028927,0.161034383997441,0.6647436041842776,0.8234453629295843,0.707961400926325,0.6377760426744596
INFO-RVFL,42,0.13084554598040413,0.162197810679479,0.6615274169923386,0.80987299316944,0.7006087215792043,0.5954752954065983
QLE-SCA-RVFL,10,0.1384492528769397,0.17084131716377748,0.6379023554552069,0.7901788030234849,0.6607649424706414,0.5673374916951057
QLE-SCA-RVFL,15,0.12934491921355995,0.16325362605396404,0.6586157626569934,0.8148471164830081,0.6978598789489006,0.6177705918124414
QLE-SCA-RVFL,21,0.13669960132833192,0.1702063672048952,0.6396207267551001,0.7846481273504583,0.6635776700213152,0.5602886365606643
QLE-SCA-RVFL,24,0.12593914536681342,0.15693967456904384,0.6761246290978773,0.8369734791715002,0.7256395112084227,0.6621841367531175
QLE-SCA-RVFL,27,0.12601017562925745,0.1594010078903096,0.6692722602631304,0.8200195008172848,0.7122978974703776,0.611457024328214
QLE-SCA-RVFL,29,0.1252974939227477,0.1588899796020576,0.670692236442041,0.8277791825224364,0.7167938735480521,0.6421573116970216
QLE-SCA-RVFL,30,0.12701743614048078,0.15811294502480502,0.6728541259041957,0.8259885839746173,0.7176040374117272,0.62400605682201
QLE-SCA-RVFL,35,0.130538232039281,0.16494247872441592,0.6539727206569371,0.8017515388695715,0.6884844510182407,0.5837593598820741
QLE-SCA-RVFL,40,0.13112796234246224,0.16377582125337697,0.6571782201694465,0.8045456711113517,0.6935296817243823,0.5873618794725446
QLE-SCA-RVFL,42,0.12219850961237035,0.15658807146107048,0.6771061461961535,0.8354650484590393,0.7274007093787586,0.6604797243794933
SHIO-RVFL,10,0.13016295522748092,0.16145533683135016,0.6635789907898937,0.8078852623973704,0.703124400574342,0.5832869756684258
SHIO-RVFL,15,0.12957895976090655,0.1628143396992995,0.6598263700104858,0.8120783040667432,0.6985923041972237,0.6062049063960797
SHIO-RVFL,21,0.132586082362683,0.16675927671662186,0.648998291284254,0.7917999359122609,0.6863889950199861,0.5779298651865129
SHIO-RVFL,24,0.1295832037885332,0.16359756844789092,0.657668739110142,0.8112806099860492,0.6944003305804449,0.6040883570930844
SHIO-RVFL,27,0.12820476746143505,0.16166588405478946,0.6629968811592978,0.8199817108276598,0.7042175121332962,0.6256503175765084
SHIO-RVFL,29,0.12819459912249673,0.16145551855822368,0.6635784882478541,0.8152169422770088,0.7038043215877965,0.6077605762378587
SHIO-RVFL,30,0.12842997816602644,0.1611680284237379,0.6643737488029895,0.8158775110553949,0.7050271560602719,0.6087337073870684
SHIO-RVFL,35,0.13062394709556066,0.16442954262613446,0.6553810010115292,0.8105347090729378,0.6922884649057343,0.6101481001035183
SHIO-RVFL,40,0.1327031956185966,0.16531380847070606,0.6529542725445804,0.8005124285150278,0.6865208416555091,0.5831175061580354
SHIO-RVFL,42,0.1297375762410787,0.1614900969702131,0.6634828697048087,0.8132313991260198,0.7041025070201027,0.6050356780253362
EFO-RVFL,10,0.1337501274153557,0.16670828381040204,0.6491376163825907,0.7968042791365662,0.6804210579288028,0.5790137804632023
EFO-RVFL,15,0.13123526522223236,0.16385253490302495,0.6569671792672661,0.8049066733568826,0.6929600735223054,0.5877648465868015
EFO-RVFL,21,0.13226512320522002,0.16498532815953434,0.6538551521843676,0.7972048181307531,0.6876475834251724,0.5695397676015144
EFO-RVFL,24,0.12691149807619204,0.16043039173936333,0.6664164283670374,0.8210651498265163,0.7091231948007075,0.6245764653839616
EFO-RVFL,27,0.12386090597486478,0.15622251165533863,0.678127305586739,0.8370342368886017,0.7278405074552527,0.6610689039194566
EFO-RVFL,29,0.1316476526713716,0.16333301011755594,0.6583971187145695,0.8036908309817007,0.6948506019809926,0.5788731239884218
EFO-RVFL,30,0.12387659873847172,0.15659474991966524,0.6770874969452505,0.8267063299555272,0.7239379076729439,0.6202057959521785
EFO-RVFL,35,0.13331493669657302,0.16776774403976927,0.6462464686317989,0.8029835628844633,0.6779729382980617,0.6013705547257618
EFO-RVFL,40,0.1333149366965731,0.1677677440397694,0.6462464686317987,0.8029835628844628,0.6779729382980618,0.6013705547257631
EFO-RVFL,42,0.13020634034727227,0.16184390293103168,0.6625049098943475,0.8113362316974488,0.701702610299363,0.5957759844980269
A-EO-RVFL,10,0.13952784817508498,0.17167261935877454,0.6356569238368113,0.7927274559835014,0.6587530889411541,0.5768664986772893
A-EO-RVFL,15,0.12934495314728028,0.16325367758545634,0.6586156207135165,0.8148471248870923,0.6978597214049601,0.6177709668433471
A-EO-RVFL,21,0.12782573788130686,0.1621083570598693,0.6617744168031043,0.8173601192815814,0.7028273251705935,0.6240196211391684
A-EO-RVFL,24,0.12578397141207598,0.1600374068245567,0.6675059774570035,0.821275237529178,0.7106618230888013,0.6234345473573631
A-EO-RVFL,27,0.1260726701024747,0.15872042435862665,0.6711636948138401,0.8253760694284855,0.7156702533806047,0.6284683916148556
A-EO-RVFL,29,0.12618219253195162,0.15937008904555294,0.6693581318000755,0.8247614476768542,0.7135969801584832,0.6303111712338604
A-EO-RVFL,30,0.1237782902572238,0.15874484385740917,0.6710957851463937,0.8259076310375423,0.7160356062515489,0.6313242567767094
A-EO-RVFL,35,0.1262567338040646,0.16086159561949226,0.6652219439499372,0.8149853159541566,0.7057489352108959,0.6021034545451973
A-EO-RVFL,40,0.12748561426218769,0.1600369722551031,0.667507182789545,0.8167962054203812,0.7093647260513412,0.6055523372561882
A-EO-RVFL,42,0.13092097500384844,0.16504388160718605,0.6536945146928264,0.812577649057332,0.697341320661618,0.6349055635218979
RIME-RVFL,10,0.12389762344607741,0.1570082782358198,0.6759331941665881,0.8304980374753774,0.7225751242946099,0.6339841039848888
RIME-RVFL,15,0.12959143205677243,0.16283816951475866,0.6597606682707842,0.8121433905062695,0.698522065125155,0.6065361845300097
RIME-RVFL,21,0.13460323165699567,0.1730231750394241,0.6320195541147232,0.7988490909689051,0.6600752696209036,0.6086904116117394
RIME-RVFL,24,0.12578397141221423,0.1600374068246751,0.6675059774566751,0.8212752375289819,0.7106618230883338,0.6234345473573073
RIME-RVFL,27,0.124579727368773,0.15944181734768725,0.6691589275613986,0.8260664714557868,0.7140129574221964,0.6356474902403482
RIME-RVFL,29,0.1264346688438875,0.16019097676967867,0.6670800997881947,0.821156025604751,0.7093766060430493,0.6203406049043689
RIME-RVFL,30,0.12784438201600537,0.1593323461985578,0.6694629630609604,0.8184639915065224,0.7121144925035077,0.6070495564096143
RIME-RVFL,35,0.12535487357644204,0.1592808799660295,0.6696059240988043,0.8230933458727283,0.7136839579534524,0.6256032026121429
RIME-RVFL,40,0.13324092794116277,0.17011813581937205,0.6398597330276267,0.8025222655458458,0.6703476503236401,0.6089266144842496
RIME-RVFL,42,0.12861781441303033,0.15980285835631128,0.6681566835685923,0.8241346281067132,0.7141586648399626,0.5907084637554327
IM-ARO-RVFL,10,0.12214325157227704,0.1550843197218586,0.6813111110956364,0.8324839512625265,0.7304271761072618,0.6301131083930547
IM-ARO-RVFL,15,0.12934494690831147,0.16325366811073655,0.6586156468116275,0.8148471233423827,0.6978597503714471,0.617770897890288
IM-ARO-RVFL,21,0.12663649275999023,0.16030503961064785,0.6667638701758327,0.8234909755090888,0.7096460144017452,0.629082223574283
IM-ARO-RVFL,24,0.12539223870239963,0.15990256998832958,0.6678800159878644,0.8213692511518151,0.7115640168862526,0.6254132583696461
IM-ARO-RVFL,27,0.12475147157328331,0.15553148565696964,0.6800594973736105,0.8319532207489645,0.7283418083777412,0.6325699088278423
IM-ARO-RVFL,29,0.12600392873159658,0.15983977593282064,0.6680542426179759,0.8212388226407572,0.7106924868038667,0.6183777708762592
IM-ARO-RVFL,30,0.12763138088193401,0.15972902683818355,0.6683615786178805,0.8190467699312223,0.7107555031370418,0.6114791184699389
IM-ARO-RVFL,35,0.1262567346089103,0.16086159612769027,0.6652219425428073,0.8149853147760195,0.705748933177302,0.6021034538513426
IM-ARO-RVFL,40,0.1298162382961451,0.16381478265814353,0.6570710319150442,0.8205041178083587,0.6973674358967767,0.6345345134245841
IM-ARO-RVFL,42,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
HHO-RVFL,10,0.1308974817220593,0.1621396573465001,0.6616879848087415,0.8157947568932105,0.7009366430655765,0.6122520340279789
HHO-RVFL,15,0.12934495315282504,0.16325367759387685,0.6586156206903223,0.8148471248884668,0.6978597213792171,0.6177709669046337
HHO-RVFL,21,0.12659627312226454,0.16011356197367568,0.6672947683482301,0.8240691075039346,0.7104122425144758,0.6297003797722809
HHO-RVFL,24,0.1262999558624853,0.15969885128124697,0.6684453298398301,0.8229150665933991,0.7121402478892278,0.6269700431820171
HHO-RVFL,27,0.1306275217809249,0.16330360956467502,0.6584780907940547,0.8150236547370784,0.6970466211934371,0.6175392492735785
HHO-RVFL,29,0.13044230172205368,0.1636663397948188,0.6574794695774969,0.8119445011950607,0.6948868395692405,0.6087956941939024
HHO-RVFL,30,0.13126151312423634,0.16395587725015198,0.6566829403797438,0.811586951673983,0.693169347677109,0.606693183925823
HHO-RVFL,35,0.13191167544622506,0.1655982128028397,0.652174835166627,0.80646299483069,0.6877765256698959,0.6074333432386385
HHO-RVFL,40,0.12981632689893044,0.16380972585053793,0.6570849433625537,0.820481620118541,0.6973765663590855,0.6344652955055002
HHO-RVFL,42,0.1258373805467392,0.15893519585349583,0.6705665369048454,0.8237993953864882,0.7154099243037344,0.6284785752695756
AIW-PSO-RVFL,10,0.137780939890782,0.17156409051312227,0.635949790673518,0.8064472535718052,0.6669494961320774,0.6063126466463169
AIW-PSO-RVFL,15,0.130673219756037,0.1650893203542256,0.6535698716370596,0.8116961764466082,0.6904694545490648,0.6157301633906747
AIW-PSO-RVFL,21,0.13119268727496602,0.16370847136447078,0.6573635314250624,0.8161006353639871,0.6958641374200696,0.6217070785702492
AIW-PSO-RVFL,24,0.12628266621459094,0.1607574700840904,0.6655102847131303,0.8187244151505739,0.7078544950765194,0.6205353224473573
AIW-PSO-RVFL,27,0.1237362189292754,0.15854269853542527,0.6716580424667927,0.8336070839331255,0.7184631779613115,0.652228913519274
AIW-PSO-RVFL,29,0.1293841333771552,0.16383473267361565,0.6570161503099298,0.8164418105644925,0.6962710132670991,0.6255866541997437
AIW-PSO-RVFL,30,0.12740671290380975,0.16064246670480423,0.6658288213734124,0.8183527796568145,0.7074897452065808,0.6152699342775374
AIW-PSO-RVFL,35,0.13088737313245516,0.16515017221416348,0.6534029695894726,0.8002507740789162,0.6874372887291339,0.5802473161535299
AIW-PSO-RVFL,40,0.1289732089542185,0.16120214152385462,0.6642793590323809,0.8144016784341988,0.7051479163130748,0.6049949401097847
AIW-PSO-RVFL,42,0.1287534677483517,0.15986708143432815,0.6679784787781102,0.8183850282203259,0.7120121092199322,0.6166899746775459
CL-PSO-RVFL,10,0.12901769437975213,0.1620354039304693,0.6619758909898972,0.8229674288843319,0.7033829557041751,0.6328888559514521
CL-PSO-RVFL,15,0.12619466950497293,0.15814624878071742,0.6727613993692418,0.8154109537065438,0.7185376411409631,0.5873372610447984
CL-PSO-RVFL,21,0.1312049811986191,0.16340501365324492,0.6581988362975901,0.801414889206299,0.6971148112107091,0.5844411995762059
CL-PSO-RVFL,24,0.1327629522563392,0.16501177284064117,0.6537826002428314,0.8039922412036181,0.6878581485468428,0.5865170162412098
CL-PSO-RVFL,27,0.1259414065245589,0.15876534559734515,0.671038773158399,0.8262464552170367,0.715866442568776,0.6324275487372146
CL-PSO-RVFL,29,0.12984750884624038,0.16273616316295603,0.6600419367064141,0.8133228706718527,0.6985260640425665,0.6083073291303411
CL-PSO-RVFL,30,0.1303639392123324,0.16198387098373945,0.6621182284498639,0.8132576156745571,0.700571438988574,0.6001877861293548
CL-PSO-RVFL,35,0.13054222548495134,0.1638724877143874,0.6569122946760048,0.8066933214447843,0.6930645395846544,0.5916191970086249
CL-PSO-RVFL,40,0.13258068289812752,0.16467995394479615,0.654693280825121,0.7992236503466078,0.6898867152124292,0.5777033860786307
CL-PSO-RVFL,42,0.12872837887991653,0.16081567514457273,0.6653490975196978,0.8156176721477736,0.7070816714953947,0.6075949361650931
