model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
BBO-RVFL,10,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,15,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,21,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,24,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,27,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,29,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,30,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,35,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,40,14,celu,he_uniform,MPI,1.2898551904287032
BBO-RVFL,42,14,celu,he_uniform,MPI,1.2898551904287032
SADE-RVFL,10,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,15,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,21,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,24,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,27,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,29,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,30,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,35,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,40,15,celu,lecun_uniform,MPI,8.8443794967561
SADE-RVFL,42,15,celu,lecun_uniform,MPI,8.8443794967561
SHADE-RVFL,10,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,15,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,21,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,24,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,27,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,29,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,30,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,35,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,40,27,leaky_relu,orthogonal,L2,0.01
SHADE-RVFL,42,27,leaky_relu,orthogonal,L2,0.01
LCO-RVFL,10,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,15,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,21,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,24,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,27,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,29,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,30,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,35,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,40,32,hard_shrink,he_normal,MPI,1.215288782650069
LCO-RVFL,42,32,hard_shrink,he_normal,MPI,1.215288782650069
INFO-RVFL,10,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,15,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,21,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,24,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,27,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,29,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,30,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,35,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,40,73,leaky_relu,he_uniform,MPI,7.984947755478229
INFO-RVFL,42,73,leaky_relu,he_uniform,MPI,7.984947755478229
QLE-SCA-RVFL,10,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,15,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,21,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,24,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,27,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,29,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,30,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,35,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,40,9,tanh,random_uniform,MPI,4.122549638663644
QLE-SCA-RVFL,42,9,tanh,random_uniform,MPI,4.122549638663644
SHIO-RVFL,10,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,15,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,21,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,24,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,27,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,29,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,30,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,35,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,40,100,celu,random_normal,L2,0.2464739296428567
SHIO-RVFL,42,100,celu,random_normal,L2,0.2464739296428567
EFO-RVFL,10,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,15,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,21,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,24,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,27,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,29,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,30,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,35,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,40,8,hard_tanh,he_uniform,MPI,1.2898551904287032
EFO-RVFL,42,8,hard_tanh,he_uniform,MPI,1.2898551904287032
A-EO-RVFL,10,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,15,15,mish,random_normal,L2,0.0104011410021457
A-EO-RVFL,21,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,24,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,27,9,tanh,random_uniform,MPI,7.706173235085609
A-EO-RVFL,29,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,30,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,35,15,mish,random_normal,L2,0.0104011410021457
A-EO-RVFL,40,27,leaky_relu,orthogonal,L2,0.013881934788862
A-EO-RVFL,42,9,tanh,random_uniform,MPI,7.706173235085609
RIME-RVFL,10,22,mish,random_normal,L2,0.01
RIME-RVFL,15,22,mish,random_normal,L2,0.01
RIME-RVFL,21,14,celu,he_uniform,MPI,0.01
RIME-RVFL,24,14,celu,he_uniform,MPI,0.01
RIME-RVFL,27,14,celu,he_uniform,MPI,0.01
RIME-RVFL,29,14,celu,he_uniform,MPI,0.01
RIME-RVFL,30,14,celu,he_uniform,MPI,0.01
RIME-RVFL,35,14,celu,he_uniform,MPI,0.01
RIME-RVFL,40,14,celu,he_uniform,MPI,0.01
RIME-RVFL,42,14,celu,he_uniform,MPI,0.01
IM-ARO-RVFL,10,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,15,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,21,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,24,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,27,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,29,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,30,9,tanh,random_uniform,MPI,10.0
IM-ARO-RVFL,35,9,tanh,random_uniform,MPI,10.0
