model_name,seed,epoch,loss
BBO-RVFL,10,1,0.0208401862403769
BBO-RVFL,10,2,0.0200194645424555
BBO-RVFL,10,3,0.0200194645424555
BBO-RVFL,10,4,0.0197912004210335
BBO-RVFL,10,5,0.0197912004210335
BBO-RVFL,10,6,0.0197912004210335
BBO-RVFL,10,7,0.019643215703774
BBO-RVFL,10,8,0.019643215703774
BBO-RVFL,10,9,0.019643215703774
BBO-RVFL,10,10,0.019643215703774
BBO-RVFL,10,11,0.019643215703774
BBO-RVFL,10,12,0.019643215703774
BBO-RVFL,10,13,0.019643215703774
BBO-RVFL,10,14,0.019643215703774
BBO-RVFL,10,15,0.019643215703774
BBO-RVFL,10,16,0.019643215703774
BBO-RVFL,10,17,0.019643215703774
BBO-RVFL,10,18,0.019643215703774
BBO-RVFL,10,19,0.019643215703774
BBO-RVFL,10,20,0.019643215703774
BBO-RVFL,10,21,0.019643215703774
BBO-RVFL,10,22,0.019643215703774
BBO-RVFL,10,23,0.019643215703774
BBO-RVFL,10,24,0.019643215703774
BBO-RVFL,10,25,0.019643215703774
BBO-RVFL,10,26,0.019643215703774
BBO-RVFL,10,27,0.019643215703774
BBO-RVFL,10,28,0.019643215703774
BBO-RVFL,10,29,0.019643215703774
BBO-RVFL,10,30,0.019643215703774
BBO-RVFL,10,31,0.019643215703774
BBO-RVFL,10,32,0.019643215703774
BBO-RVFL,10,33,0.019643215703774
BBO-RVFL,10,34,0.019643215703774
BBO-RVFL,10,35,0.019643215703774
BBO-RVFL,10,36,0.019643215703774
BBO-RVFL,10,37,0.019643215703774
BBO-RVFL,10,38,0.0194181213981455
BBO-RVFL,10,39,0.0194181213981455
BBO-RVFL,10,40,0.0194181213981455
BBO-RVFL,10,41,0.0194181213981455
BBO-RVFL,10,42,0.0193143648953688
BBO-RVFL,10,43,0.0193143648953688
BBO-RVFL,10,44,0.0193143648953688
BBO-RVFL,10,45,0.0193143648953688
BBO-RVFL,10,46,0.0193143648953688
BBO-RVFL,10,47,0.0193143648953688
BBO-RVFL,10,48,0.0193143648953688
BBO-RVFL,10,49,0.0193143648953688
BBO-RVFL,10,50,0.0193143648953688
BBO-RVFL,10,51,0.0193143648953688
BBO-RVFL,10,52,0.0193143648953688
BBO-RVFL,10,53,0.0193143648953688
BBO-RVFL,10,54,0.0193143648953688
BBO-RVFL,10,55,0.0193143648953688
BBO-RVFL,10,56,0.0193143648953688
BBO-RVFL,10,57,0.0193143648953688
BBO-RVFL,10,58,0.0193143648953688
BBO-RVFL,10,59,0.0193143648953688
BBO-RVFL,10,60,0.0193143648953688
BBO-RVFL,10,61,0.0193143648953688
BBO-RVFL,10,62,0.0193143648953688
