model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LARO-RVFL,40,0.09842663655269424,0.13913179385360183,0.7421246522348204,0.8869487407091723,0.80784466387597,0.7353339616750729
LARO-RVFL,42,0.09842663655269424,0.13913179385360183,0.7421246522348204,0.8869487407091723,0.80784466387597,0.7353339616750729
HHO-RVFL,10,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,15,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,21,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,24,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,27,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,29,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,30,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,35,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,40,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
HHO-RVFL,42,0.10188555781278871,0.14408637298234564,0.7285064944589925,0.8782741438056509,0.7925537294424185,0.7260661278094818
AIW-PSO-RVFL,10,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,15,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,21,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,24,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,27,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,29,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,30,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,35,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
AIW-PSO-RVFL,40,0.09813351183983185,0.1389140481827174,0.7427236845688187,0.8875607099082498,0.8085341048065425,0.7373281130014873
AIW-PSO-RVFL,42,0.09982594315439264,0.1446763036921453,0.7268872116006134,0.8787095402651361,0.7911043031429055,0.730830925431409
CL-PSO-RVFL,10,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,15,0.10000148593987536,0.14208665470513315,0.7339994600888239,0.8808466013482434,0.7985982091531314,0.7245010520543819
CL-PSO-RVFL,21,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,24,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,27,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,29,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,30,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,35,0.10000148593987536,0.14208665470513315,0.7339994600888239,0.8808466013482434,0.7985982091531314,0.7245010520543819
CL-PSO-RVFL,40,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
CL-PSO-RVFL,42,0.10000148593264925,0.1420866546916419,0.7339994601259011,0.8808466013733622,0.7985982091956381,0.7245010520897234
