model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
AIW-PSO-RVFL,15,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,21,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,24,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,27,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,29,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,30,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,35,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,40,186,sigmoid,he_uniform,MPI,7.041886887795416
AIW-PSO-RVFL,42,186,sigmoid,he_uniform,MPI,7.041886887795416
CL-PSO-RVFL,10,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,15,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,21,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,24,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,27,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,29,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,30,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,35,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,40,197,selu,glorot_normal,MPI,6.982678208696415
CL-PSO-RVFL,42,197,selu,glorot_normal,MPI,6.982678208696415
