model_name,seed,AS,PS,RS,F1S,SS,NPV
BBO-RVFL,42,0.8426756352765321,0.8451080602223262,0.8429575965987455,0.8424686505768596,0.8429575965987455,0.8451080602223262
BBO-RVFL,40,0.8464125560538116,0.8487811813683948,0.8466896589863604,0.8462187450669054,0.8466896589863604,0.8487811813683948
BBO-RVFL,15,0.8452914798206278,0.8478741404313968,0.8455811007154097,0.8450751337999176,0.8455811007154097,0.8478741404313968
BBO-RVFL,24,0.8501494768310912,0.8524541531823084,0.8504217213739754,0.8499682690682347,0.8504217213739754,0.8524541531823084
BBO-RVFL,29,0.8479073243647235,0.8506457782527985,0.8482046048320739,0.847681664451629,0.8482046048320739,0.8506457782527985
BBO-RVFL,10,0.8490284005979073,0.8515455687698694,0.8493131631030246,0.8488256519168629,0.8493131631030246,0.8515455687698694
BBO-RVFL,30,0.8494020926756353,0.8516175310800093,0.8496692759262704,0.8492277386355771,0.8496692759262704,0.8516175310800093
BBO-RVFL,21,0.8479073243647235,0.8504621664473906,0.8481945498817705,0.8476988746604579,0.8481945498817705,0.8504621664473906
BBO-RVFL,27,0.8430493273542601,0.8457076037601179,0.8433438742729014,0.842820965931117,0.8433438742729014,0.8457076037601179
BBO-RVFL,35,0.8475336322869955,0.8504112786638747,0.8478384370585248,0.847294027475125,0.8478384370585248,0.8504112786638747
SADE-RVFL,10,0.843796711509716,0.8466465468292685,0.8441013471957581,0.8435512340308877,0.8441013471957581,0.8466465468292685
SADE-RVFL,15,0.8479073243647235,0.8499501411544343,0.8481643850308603,0.8477463955287319,0.8481643850308603,0.8499501411544343
SADE-RVFL,21,0.8467862481315396,0.8494704213849531,0.847080964135668,0.8465633238851381,0.847080964135668,0.8494704213849531
SADE-RVFL,24,0.8464125560538116,0.8488685829406051,0.8466946864615121,0.846210487855319,0.8466946864615121,0.8488685829406051
SADE-RVFL,27,0.8426756352765321,0.8458577415284787,0.8429978163999591,0.8423946032900278,0.8429978163999591,0.8458577415284787
SADE-RVFL,29,0.8482810164424515,0.851164225030796,0.8485858550310782,0.8480425861639724,0.8485858550310782,0.851164225030796
SADE-RVFL,40,0.8497757847533632,0.8521213619646726,0.8500505261252747,0.8495901925857154,0.8500505261252747,0.8521213619646726
SADE-RVFL,42,0.8430493273542601,0.8457076037601179,0.8433438742729014,0.842820965931117,0.8433438742729014,0.8457076037601179
SADE-RVFL,35,0.8479073243647235,0.8502850354158752,0.8481844949314672,0.8477153996161326,0.8481844949314672,0.8502850354158752
SADE-RVFL,30,0.8471599402092675,0.8494471413160734,0.8474320494837622,0.8469751173289477,0.8474320494837622,0.8494471413160734
SHADE-RVFL,10,0.8460388639760837,0.8489053859300323,0.8463436011134181,0.8457969100974301,0.8463436011134181,0.8489053859300323
SHADE-RVFL,15,0.8449177877428998,0.8479204197441903,0.8452300153673157,0.8446600583710245,0.8452300153673157,0.8479204197441903
