model_name,seed,epoch,loss
BBO-RVFL,10,1,0.021219990360979622
BBO-RVFL,10,2,0.021137098951923755
BBO-RVFL,10,3,0.02095714596420984
BBO-RVFL,10,4,0.02095714596420984
BBO-RVFL,10,5,0.02095714596420984
BBO-RVFL,10,6,0.02077890772204544
BBO-RVFL,10,7,0.02077890772204544
BBO-RVFL,10,8,0.02045585960616383
BBO-RVFL,10,9,0.02045585960616383
BBO-RVFL,10,10,0.02045585960616383
BBO-RVFL,10,11,0.02045585960616383
BBO-RVFL,10,12,0.02045585960616383
BBO-RVFL,10,13,0.020089575940931248
BBO-RVFL,10,14,0.020089575940931248
BBO-RVFL,10,15,0.020089575940931248
BBO-RVFL,10,16,0.020089575940931248
BBO-RVFL,10,17,0.020089575940931248
BBO-RVFL,10,18,0.020089575940931248
BBO-RVFL,10,19,0.020089575940931248
BBO-RVFL,10,20,0.020089575940931248
BBO-RVFL,10,21,0.020089575940931248
BBO-RVFL,10,22,0.020089575940931248
BBO-RVFL,10,23,0.020089575940931248
BBO-RVFL,10,24,0.020089575940931248
BBO-RVFL,10,25,0.020089575940931248
BBO-RVFL,10,26,0.020089575940931248
BBO-RVFL,10,27,0.020089575940931248
BBO-RVFL,10,28,0.020089575940931248
BBO-RVFL,10,29,0.020089575940931248
BBO-RVFL,10,30,0.020089575940931248
BBO-RVFL,10,31,0.020089575940931248
BBO-RVFL,10,32,0.020089575940931248
BBO-RVFL,10,33,0.020089575940931248
BBO-RVFL,10,34,0.020089575940931248
BBO-RVFL,10,35,0.020089575940931248
BBO-RVFL,10,36,0.020089575940931248
BBO-RVFL,10,37,0.020089575940931248
BBO-RVFL,10,38,0.020089575940931248
BBO-RVFL,10,39,0.020089575940931248
BBO-RVFL,10,40,0.020089575940931248
BBO-RVFL,10,41,0.020089575940931248
BBO-RVFL,10,42,0.020089575940931248
BBO-RVFL,10,43,0.020089575940931248
BBO-RVFL,10,44,0.020089575940931248
BBO-RVFL,10,45,0.020089575940931248
BBO-RVFL,10,46,0.020089575940931248
BBO-RVFL,10,47,0.020089575940931248
BBO-RVFL,10,48,0.020089575940931248
BBO-RVFL,10,49,0.020089575940931248
BBO-RVFL,10,50,0.020089575940931248
BBO-RVFL,10,51,0.020089575940931248
BBO-RVFL,10,52,0.020089575940931248
BBO-RVFL,10,53,0.020089575940931248
BBO-RVFL,10,54,0.020089575940931248
BBO-RVFL,10,55,0.020089575940931248
BBO-RVFL,10,56,0.020089575940931248
