model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LCO-RVFL,21,0.09769784811361656,0.14105517367658296,0.7368348407264261,0.884432528843296,0.8021464760913444,0.7374995021697279
LCO-RVFL,24,0.09891274971344738,0.14217800876165906,0.7337484022295896,0.8824397158894245,0.7987291433626332,0.7362951160907485
LCO-RVFL,27,0.10046730741924133,0.1450285189818259,0.7259207149649956,0.8766518533507053,0.7895845684222521,0.7249665048545294
LCO-RVFL,29,0.09747863698716155,0.13948248967299584,0.7411599285204516,0.8877885430044017,0.8070583525477472,0.7437849255592672
LCO-RVFL,30,0.10178560994912338,0.1445362300150894,0.7272716418209175,0.8783741651395123,0.7913211600398212,0.727404508847803
LCO-RVFL,35,0.09771978291323129,0.13820287603298057,0.7446803436083993,0.8899418776652408,0.8108722035179909,0.7458412110453496
LCO-RVFL,40,0.0980479503246523,0.13920504374153983,0.7419231436145853,0.8883701314239154,0.8079120786059943,0.7448810117383694
LCO-RVFL,42,0.09637689457402616,0.1384610767040353,0.7439699232276547,0.8887079311351966,0.809980852630937,0.7414282908390724
INFO-RVFL,10,0.09943440189925769,0.14108537591287257,0.7367518028626117,0.8837558761829059,0.8019180758072559,0.7330304616961889
INFO-RVFL,15,0.09830874760469353,0.13991067528912357,0.7399821565109528,0.8846687353854844,0.8054090585989324,0.7306833218995457
INFO-RVFL,21,0.0978865257323058,0.1421108338985248,0.7339330101775132,0.8827841356678184,0.7989680725627505,0.7363569317278739
INFO-RVFL,24,0.10192766093065517,0.14689026255048326,0.7208159508683678,0.8740258235334297,0.7840198651910029,0.7248804133905651
INFO-RVFL,27,0.09802302503004792,0.1415449962825526,0.7354882446924921,0.8835255951807655,0.8006423686210397,0.7362775451158803
INFO-RVFL,29,0.09643544202237077,0.1407742791235555,0.7376071747719917,0.8858191338892616,0.8032671720144037,0.744075558726469
INFO-RVFL,30,0.1001487967972088,0.14955949140142688,0.7135105859783569,0.8710598067084626,0.7764589990836974,0.7266535411951843
INFO-RVFL,35,0.09725922158622673,0.1397973100176929,0.7402939668804642,0.8874053654408294,0.8061694502506264,0.7447372518434029
INFO-RVFL,40,0.09804795165669511,0.13920504810338102,0.7419231316153698,0.8883701206642607,0.8079120646988608,0.744880983799055
INFO-RVFL,42,0.09930952654262813,0.144409648999741,0.727619070772549,0.878910646633652,0.7918929662010844,0.731490247785102
QLE-SCA-RVFL,10,0.1003392893354591,0.1413583190966985,0.7360014177748228,0.8815157672365767,0.800843005147891,0.723303409538187
QLE-SCA-RVFL,15,0.09986495974969,0.1408283268813851,0.7374585615996094,0.88207613167236,0.8025005978857069,0.7237128571121472
QLE-SCA-RVFL,21,0.0960784614102545,0.13876880288977467,0.7431232790348508,0.8892973443789358,0.809297026022762,0.7468810630550413
QLE-SCA-RVFL,24,0.09711595511761204,0.14180412914041146,0.73477595733951,0.8836256523702238,0.7999845966484093,0.7387555698879485
QLE-SCA-RVFL,27,0.09894829972379338,0.14084661767746634,0.7374082687029851,0.8823203728927582,0.8024522255226337,0.7247115634948136
QLE-SCA-RVFL,29,0.09811764556884668,0.13973082918075,0.7404768265339509,0.886293424486642,0.8060882524371954,0.7371486976923738
QLE-SCA-RVFL,30,0.09990679597380171,0.1415471160468207,0.735482417711975,0.8823326450501253,0.800340467549888,0.7279365910021118
QLE-SCA-RVFL,35,0.09773569033745584,0.13829926033775353,0.7444151456963902,0.8896523447496076,0.8105568763913882,0.7447248373349383
QLE-SCA-RVFL,40,0.09920455423122608,0.14113690981486335,0.7366101180114318,0.8833437175588673,0.8016939908919343,0.7317234753499908
QLE-SCA-RVFL,42,0.09632256472032684,0.13840343956960016,0.7441285049748094,0.8890703143738935,0.8101947581111365,0.7431227714659931
SHIO-RVFL,10,0.09979533753076687,0.14101415766742073,0.7369476114165106,0.8827703808478166,0.8019719943698912,0.7274630912890969
SHIO-RVFL,15,0.09983288573102071,0.14093422502055739,0.7371673856272941,0.8817457416590465,0.8021621965421737,0.7224308571273902
SHIO-RVFL,21,0.10379566022139196,0.146665567380891,0.7214316722543849,0.872146011553627,0.7839310532085019,0.7126432757406167
SHIO-RVFL,24,0.09699294813282924,0.14100448255341275,0.7369742127257565,0.8847550228798954,0.8023688858824677,0.7387752126099512
SHIO-RVFL,27,0.09832024021525404,0.14207003103277527,0.7340451461334963,0.8821346697568803,0.7989006914892196,0.7323804850064768
SHIO-RVFL,29,0.10248973871916489,0.1449245080032513,0.7262061032308839,0.8750385743018511,0.7894787667581046,0.7147596212047858
SHIO-RVFL,30,0.10353143855216299,0.14602726621684237,0.7231813592039888,0.8749677488668207,0.7864004224957123,0.7207950163570498
SHIO-RVFL,35,0.10035244179406792,0.14089664016535663,0.7372707271217487,0.8841560867655891,0.8025103804134827,0.73367402992415
SHIO-RVFL,40,0.09791717765695872,0.1409721245814451,0.7370631802658297,0.8837932075575913,0.8022263368317016,0.7327819607810719
SHIO-RVFL,42,0.09983777261307937,0.14251222768422211,0.7328299972839935,0.8810530154142137,0.7974385249519046,0.7287812396597917
EFO-RVFL,10,0.10483464602702296,0.14651045886926226,0.7218567716850123,0.8703352711363406,0.7841283971882446,0.7045591824293342
EFO-RVFL,15,0.1040899758722282,0.1448713487703206,0.7263519705799337,0.8732124909406876,0.7894935927514802,0.7071713863124571
EFO-RVFL,21,0.10133084560745408,0.14592476991353673,0.7234623959414634,0.8750397496412049,0.7867906340755338,0.7234747070584144
EFO-RVFL,24,0.10122489849703219,0.14416311347442298,0.7282958187009476,0.878220487107727,0.7923411937993321,0.7273535590533775
EFO-RVFL,27,0.10017097277511144,0.14486585958559833,0.7263670330279268,0.8781425278924704,0.7905300900468932,0.7305894240190511
EFO-RVFL,29,0.09803865559923376,0.13968183705172352,0.7406115845392621,0.8864949430645599,0.8062566826921994,0.7379109668759012
EFO-RVFL,30,0.10298181779736014,0.1452241728755117,0.7253839278669254,0.876494919917885,0.7889638508045456,0.7228048223864381
EFO-RVFL,35,0.0983200301916737,0.14077309074572816,0.7376104424435855,0.8843118540591883,0.8028354839169703,0.7328075383426109
EFO-RVFL,40,0.10091008757128837,0.14370579453263405,0.7295514377145236,0.8776477143290352,0.7934794382030308,0.7208213113583104
EFO-RVFL,42,0.10293396276648277,0.14426843893871932,0.7280066844560678,0.8752453046926172,0.791487751463582,0.7109969305197038
A-EO-RVFL,10,0.09940804193684699,0.141079026733879,0.7367692591827172,0.8838045941379573,0.8019452131266641,0.7332510149143288
A-EO-RVFL,15,0.09830881248296074,0.13991071244816405,0.7399820543069202,0.8846686133641017,0.8054089393437591,0.7306829316698733
A-EO-RVFL,21,0.09594387294872189,0.13888959479783372,0.7427909591497982,0.8893717978506726,0.8090298786293385,0.7480226789995335
A-EO-RVFL,24,0.09700619956584045,0.14100174204092322,0.7369817476641015,0.8844715652349154,0.8023053080744554,0.7372963913902219
A-EO-RVFL,27,0.09678375125946297,0.1380876399234707,0.7449974167249548,0.8904665389199536,0.8112978877173118,0.7496555499101969
A-EO-RVFL,29,0.09700650162405573,0.14214708734406628,0.7338333788432094,0.88322190138363,0.7990387469583757,0.7398018717275651
A-EO-RVFL,30,0.09735383844543548,0.14255923853126545,0.7327008271991241,0.8841880345618,0.7984118877434806,0.7467982787788987
A-EO-RVFL,35,0.09725922454051025,0.1397973157242414,0.7402939511843937,0.887405352942412,0.8061694322506407,0.7447372195130291
A-EO-RVFL,40,0.09695502397399981,0.1405820473701418,0.7381357701917288,0.8858126804075058,0.803724555652048,0.7408388178749272
A-EO-RVFL,42,0.09637689407193521,0.1384610763742857,0.743969924134917,0.8887079329142081,0.8099808538047636,0.7414282983404831
RIME-RVFL,10,0.09940326857928553,0.14107788969775462,0.7367723853340604,0.8838134474948117,0.8019501115262784,0.7332912737366668
RIME-RVFL,15,0.09831378669094779,0.13991356628995127,0.7399742049648982,0.8846592482576993,0.8053997812693693,0.7306529982116923
RIME-RVFL,21,0.09597279139500625,0.13884779462708582,0.7429059578824633,0.8893864389664988,0.8091368746237408,0.7478004872748378
RIME-RVFL,24,0.10082353715156707,0.14241372707678934,0.7331006534744889,0.8812483964018841,0.7977300596269341,0.729116920456153
RIME-RVFL,27,0.0965361845385687,0.13812572429523443,0.7448926266563467,0.8898991101802481,0.811067506067583,0.7456285938979959
RIME-RVFL,29,0.09747822594331662,0.13948248510876723,0.7411599410755794,0.8877894248093962,0.8070585848071292,0.7437900107856487
RIME-RVFL,30,0.1101854788279423,0.6050885658489357,0.13206008425283117,0.29228200019103334,0.2447606556524935,-0.7338089815266402
RIME-RVFL,35,0.09645262069967456,0.140849360878726,0.7374007259465921,0.8861206611098931,0.8031758218369375,0.7453820736019838
RIME-RVFL,40,0.09806457693874386,0.13925736464936442,0.7417792121906471,0.8882413068533587,0.807745338401102,0.7445483879068182
RIME-RVFL,42,0.09637720225024868,0.13846127888088852,0.7439693669647731,0.888706840377064,0.809980132952397,0.7414236916335673
IM-ARO-RVFL,10,0.09941334479295934,0.1410802866581883,0.7367657951658609,0.8837948303362411,0.8019397992686144,0.7332066795987078
IM-ARO-RVFL,15,0.09830875643072713,0.1399106803441362,0.7399821426074,0.884668718785903,0.8054090423757732,0.7306832688130173
IM-ARO-RVFL,21,0.10043442048395249,0.14135171011894554,0.7360195864695136,0.883473769138676,0.801140735108202,0.7354470039662923
IM-ARO-RVFL,24,0.09700619956584045,0.14100174204092322,0.7369817476641015,0.8844715652349154,0.8023053080744554,0.7372963913902219
IM-ARO-RVFL,27,0.09653049455834213,0.13811291381172522,0.7449278749457954,0.8899360792006848,0.8111084080032751,0.7457410799225228
IM-ARO-RVFL,29,0.09708787140741351,0.14214006445624197,0.733852678940976,0.883012302893014,0.7989960721242442,0.7388419531302274
IM-ARO-RVFL,30,0.1001737995099823,0.14278064356777312,0.7320925201852739,0.8816703347345122,0.7969073708269792,0.7357836531514443
IM-ARO-RVFL,35,0.09771978196201468,0.13820312309751417,0.7446796638141995,0.8899410980835112,0.8108713953384221,0.7458385696874488
IM-ARO-RVFL,40,0.09804927159549934,0.13920938494333626,0.7419112011830997,0.8883594246109543,0.8078982378984502,0.7448532238902155
IM-ARO-RVFL,42,0.09729785802048821,0.13931392882705304,0.7416236098078324,0.8875236805521862,0.8074261331393902,0.7407520264336112
HHO-RVFL,10,0.10076394364684323,0.14167836980691312,0.735121626643608,0.8805027845627441,0.7998125089584037,0.7203068844884283
HHO-RVFL,15,0.09830875997131429,0.13991068237198634,0.7399821370299023,0.8846687121269076,0.8054090358677539,0.7306832475171943
HHO-RVFL,21,0.0959668926394498,0.13866700262895673,0.7434033557362877,0.8896968068723861,0.8096737196241703,0.7483262494815572
HHO-RVFL,24,0.09728683779555564,0.14338439647359533,0.7304340678294937,0.8813861743809693,0.795351360110134,0.7385834054529963
HHO-RVFL,27,0.10082759332763236,0.14854936368672195,0.7162731378903788,0.8725958354524497,0.7794487932934407,0.7273813619749022
HHO-RVFL,29,0.09718099839510483,0.14216106331891595,0.7337949706557437,0.8838329629107576,0.799213333926865,0.7428525998120641
HHO-RVFL,30,0.09961333140453714,0.14442192188263356,0.7275853839932667,0.8802178776361294,0.7925429688848805,0.7417148641648733
HHO-RVFL,35,0.09863569652271936,0.1430328945060723,0.7313995469803537,0.8822490171371988,0.7965139922179605,0.73920397472954
HHO-RVFL,40,0.10077238184441151,0.14259988174187918,0.7325891556243699,0.8791144674508964,0.796913390058336,0.7200620756458068
HHO-RVFL,42,0.09951602463094099,0.14454976458795685,0.7272344948907231,0.8777097687059185,0.7911894653390872,0.7276893368366247
AIW-PSO-RVFL,10,0.09955027410779743,0.14094776601998704,0.737130154298261,0.8836986867692245,0.8022850314278805,0.7317313331805351
AIW-PSO-RVFL,15,0.09970696065160281,0.14144138305225892,0.7357730713084852,0.8825493617095097,0.8007555860368811,0.7306699073700789
AIW-PSO-RVFL,21,0.09656628235901302,0.13838673998490014,0.7441744521953402,0.8891998754717517,0.8102693036978986,0.7436424693866452
AIW-PSO-RVFL,24,0.1015440295627157,0.14359262324320954,0.7298622130146845,0.8791338785062153,0.7940889266599173,0.7279010781437693
AIW-PSO-RVFL,27,0.09992265230528474,0.14183745814700408,0.7346843504363776,0.8829352161505356,0.799695374832004,0.735377232061579
AIW-PSO-RVFL,29,0.10077437459191761,0.14359167289189517,0.7298648228216078,0.879480473883068,0.7941159168713863,0.7285050269976006
AIW-PSO-RVFL,30,0.09878736484409675,0.13921453223115854,0.7418970412644299,0.8875425120472032,0.8077310068730006,0.7414232700398542
AIW-PSO-RVFL,35,0.10111764627301076,0.14275054380885893,0.732175214901361,0.8815164124594443,0.7969581849614117,0.7342063475344434
AIW-PSO-RVFL,40,0.09743260834167818,0.14126824784943684,0.736249036081298,0.88472693332283,0.8016387153468412,0.7395790463547645
AIW-PSO-RVFL,42,0.10294165887862908,0.18168271765831517,0.627933221165239,0.8194049151132446,0.6876824812124743,0.6822917493939684
CL-PSO-RVFL,10,0.09963132698645316,0.14110728294886224,0.7366915723663943,0.8832611237877596,0.801766344126313,0.7305538848648464
CL-PSO-RVFL,15,0.099867068682793,0.1408384673133209,0.7374306791370513,0.8819871967820448,0.8024661682974943,0.7232686191972977
CL-PSO-RVFL,21,0.09915405621756383,0.14036279868262913,0.7387386980794644,0.8852825164712548,0.8041423324781605,0.7358196614202122
CL-PSO-RVFL,24,0.09692500755435476,0.13817378780326325,0.7447603795973368,0.8894298431273652,0.8108723321050879,0.7440592907572227
CL-PSO-RVFL,27,0.09925605216931259,0.14111072482757123,0.7366821094215833,0.8816532749763801,0.8016161521103026,0.7230991343320643
CL-PSO-RVFL,29,0.09865471104761624,0.14061813735559534,0.7380365279383874,0.8848134794922917,0.8033970744570951,0.7357665426626607
CL-PSO-RVFL,30,0.10298181779735503,0.1452241728755108,0.7253839278669278,0.876494919917887,0.7889638508045482,0.7228048223864902
CL-PSO-RVFL,35,0.09849424932022507,0.14275790481782386,0.7321549914832521,0.8828766199288393,0.7974103744703676,0.740640461129616
CL-PSO-RVFL,40,0.10020509405913375,0.14201061420187217,0.7342084413540267,0.8808435578391784,0.7988392948817056,0.724749043799663
CL-PSO-RVFL,42,0.0963486907342898,0.13844218542577671,0.7440219001683391,0.8888100248404072,0.8100483154696803,0.7418598766146112
