model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
BBO-RVFL,10,144,relu,random_normal,L2,6.804621004985126
BBO-RVFL,15,145,tanh,random_normal,L2,5.506961008138094
BBO-RVFL,21,146,hard_tanh,random_normal,L2,4.464002667381225
BBO-RVFL,24,78,selu,glorot_uniform,MPI,4.330658744938743
BBO-RVFL,27,66,selu,he_uniform,MPI,14.662753534877451
BBO-RVFL,29,138,hard_tanh,random_normal,L2,0.37050710533211395
BBO-RVFL,30,39,celu,orthogonal,MPI,21.4610588633039
BBO-RVFL,35,149,hard_tanh,random_normal,L2,1.4532875796685822
BBO-RVFL,40,142,hard_tanh,random_normal,L2,2.3294428393128515
BBO-RVFL,42,147,hard_tanh,random_normal,L2,2.0893402934400247
SADE-RVFL,10,138,hard_tanh,random_normal,L2,2.750194386229273
SADE-RVFL,15,150,hard_tanh,random_normal,L2,5.0805162348538895
SADE-RVFL,21,146,hard_tanh,random_normal,L2,0.20137286505940186
SADE-RVFL,24,142,selu,random_normal,L2,0.10732929502035318
SADE-RVFL,27,149,hard_tanh,random_normal,L2,0.49858270850952785
SADE-RVFL,29,150,hard_tanh,random_normal,L2,0.8364825773622496
SADE-RVFL,30,66,selu,he_normal,MPI,24.490851298494754
SADE-RVFL,35,147,hard_tanh,random_normal,L2,0.2638580147550037
SADE-RVFL,40,136,relu,orthogonal,L2,0.01
SADE-RVFL,42,150,relu,orthogonal,L2,0.010000000000000004
SHADE-RVFL,10,138,hard_tanh,random_normal,L2,2.7501995571597937
SHADE-RVFL,15,150,hard_tanh,random_normal,L2,5.080518183868288
SHADE-RVFL,21,146,hard_tanh,random_normal,L2,0.2019469545198192
SHADE-RVFL,24,142,selu,random_normal,L2,0.11940397512052446
SHADE-RVFL,27,149,hard_tanh,random_normal,L2,0.4985848917893632
SHADE-RVFL,29,150,selu,random_normal,L2,0.3886278655280164
SHADE-RVFL,30,126,selu,random_normal,L2,0.03840154258013689
SHADE-RVFL,35,150,celu,random_normal,L2,0.03244022854226081
SHADE-RVFL,40,136,relu,orthogonal,L2,0.01
SHADE-RVFL,42,150,hard_tanh,random_normal,L2,1.0331144477480219
LCO-RVFL,10,146,gelu,random_normal,L2,3.0389935753541506
LCO-RVFL,15,150,hard_tanh,random_normal,L2,5.080514710021562
LCO-RVFL,21,140,gelu,random_normal,L2,0.30628037427697674
LCO-RVFL,24,111,relu,lecun_normal,L2,0.01
LCO-RVFL,27,59,selu,glorot_normal,L2,0.01
LCO-RVFL,29,150,hard_tanh,random_normal,L2,0.8364761324525956
LCO-RVFL,30,70,prelu,glorot_normal,MPI,0.834585994125927
LCO-RVFL,35,147,hard_tanh,random_normal,L2,0.26853094441815595
LCO-RVFL,40,150,hard_tanh,random_normal,L2,0.25256347683597496
LCO-RVFL,42,150,hard_tanh,random_normal,L2,1.0331838874551271
INFO-RVFL,10,138,hard_tanh,random_normal,L2,2.867647588775657
INFO-RVFL,15,150,hard_tanh,random_normal,L2,5.080477123270679
INFO-RVFL,21,149,gelu,random_normal,L2,0.37956612327421085
INFO-RVFL,24,48,relu,lecun_normal,MPI,49.75084986465957
INFO-RVFL,27,149,leaky_relu,glorot_normal,L2,0.01
INFO-RVFL,29,150,selu,random_normal,L2,0.3886344076591964
INFO-RVFL,30,27,tanh,orthogonal,MPI,40.72150036754102
INFO-RVFL,35,150,celu,random_normal,L2,0.03244005918325667
INFO-RVFL,40,150,hard_tanh,random_normal,L2,0.25256554476369214
INFO-RVFL,42,150,selu,he_uniform,L2,0.01
QLE-SCA-RVFL,10,150,hard_tanh,random_normal,L2,12.121257925951895
QLE-SCA-RVFL,15,144,hard_tanh,random_normal,L2,9.479406512147118
QLE-SCA-RVFL,21,134,hard_tanh,random_normal,L2,0.1711158494417634
QLE-SCA-RVFL,24,149,tanh,random_normal,L2,0.44004557415651435
QLE-SCA-RVFL,27,150,hard_tanh,random_normal,L2,15.881949150752014
QLE-SCA-RVFL,29,150,hard_tanh,random_normal,L2,2.8098820392717183
QLE-SCA-RVFL,30,126,mish,random_normal,L2,0.65485703947936
QLE-SCA-RVFL,35,148,hard_tanh,random_normal,L2,0.3597139190833431
QLE-SCA-RVFL,40,150,hard_tanh,random_normal,L2,2.4993154678018925
QLE-SCA-RVFL,42,148,hard_tanh,random_normal,L2,0.5716555130474803
SHIO-RVFL,10,150,hard_tanh,random_normal,L2,7.850563133879142
SHIO-RVFL,15,150,hard_tanh,random_normal,L2,11.492988452414872
SHIO-RVFL,21,32,celu,glorot_normal,L2,0.01
SHIO-RVFL,24,150,leaky_relu,glorot_uniform,L2,0.011207618135492719
SHIO-RVFL,27,131,selu,glorot_normal,L2,0.014997094805554246
SHIO-RVFL,29,141,mish,random_normal,L2,2.5118480479999046
SHIO-RVFL,30,53,leaky_relu,glorot_normal,MPI,18.0478164342194
SHIO-RVFL,35,150,leaky_relu,random_normal,L2,0.22053216228277486
SHIO-RVFL,40,150,selu,glorot_uniform,L2,0.011754243943481636
SHIO-RVFL,42,150,selu,glorot_normal,L2,0.013188603822249513
EFO-RVFL,10,150,prelu,random_normal,L2,10.392013685856552
EFO-RVFL,15,139,leaky_relu,random_normal,L2,13.325372552328847
EFO-RVFL,21,144,prelu,random_normal,L2,1.461391638200273
EFO-RVFL,24,87,prelu,he_uniform,MPI,16.049403788591274
EFO-RVFL,27,68,selu,he_uniform,MPI,14.662753534877451
EFO-RVFL,29,150,hard_tanh,random_normal,L2,2.5118480479999046
EFO-RVFL,30,53,prelu,he_normal,MPI,21.4610588633039
EFO-RVFL,35,147,mish,random_normal,L2,0.2584698047067211
EFO-RVFL,40,149,selu,random_normal,L2,5.440327705113645
EFO-RVFL,42,147,selu,random_normal,L2,18.27032366512267
A-EO-RVFL,10,138,hard_tanh,random_normal,L2,2.7722064338011485
A-EO-RVFL,15,150,hard_tanh,random_normal,L2,5.080692201303736
A-EO-RVFL,21,146,hard_tanh,random_normal,L2,0.20193884289867808
A-EO-RVFL,24,150,selu,glorot_uniform,L2,0.01
A-EO-RVFL,27,127,hard_tanh,random_normal,L2,0.0126428568610488
A-EO-RVFL,29,150,selu,he_normal,L2,0.01
A-EO-RVFL,30,130,selu,random_normal,L2,0.01033629897870215
A-EO-RVFL,35,150,celu,random_normal,L2,0.032440283924206184
A-EO-RVFL,40,136,leaky_relu,orthogonal,L2,0.010616605520313521
A-EO-RVFL,42,150,hard_tanh,random_normal,L2,1.0331820195471144
RIME-RVFL,10,138,hard_tanh,random_normal,L2,2.7550153600649114
RIME-RVFL,15,150,hard_tanh,random_normal,L2,5.097210416732407
RIME-RVFL,21,146,hard_tanh,random_normal,L2,0.22920385821803227
RIME-RVFL,24,26,tanh,he_normal,MPI,30.10641077684689
RIME-RVFL,27,149,hard_tanh,random_normal,L2,0.5067407278402807
RIME-RVFL,29,150,hard_tanh,random_normal,L2,0.8354575426724224
RIME-RVFL,30,39,elu,orthogonal,MPI,21.4610588633039
RIME-RVFL,35,133,tanh,random_normal,L2,0.054592158854471336
RIME-RVFL,40,150,hard_tanh,random_normal,L2,0.27772966523228576
RIME-RVFL,42,150,hard_tanh,random_normal,L2,1.034329480633281
IM-ARO-RVFL,10,138,hard_tanh,random_normal,L2,2.79122025105107
IM-ARO-RVFL,15,150,hard_tanh,random_normal,L2,5.080506381914136
IM-ARO-RVFL,21,25,tanh,random_uniform,MPI,0.01
IM-ARO-RVFL,24,150,selu,glorot_uniform,L2,0.01
IM-ARO-RVFL,27,149,hard_tanh,random_normal,L2,0.48697981271406726
IM-ARO-RVFL,29,150,selu,glorot_normal,L2,0.01
IM-ARO-RVFL,30,35,tanh,glorot_uniform,MPI,50.0
IM-ARO-RVFL,35,147,hard_tanh,random_normal,L2,0.268790675961603
IM-ARO-RVFL,40,150,hard_tanh,random_normal,L2,0.2546239957977726
IM-ARO-RVFL,42,150,celu,random_normal,L2,0.16723144494115286
HHO-RVFL,10,150,hard_tanh,random_normal,L2,16.030328894870124
HHO-RVFL,15,150,hard_tanh,random_normal,L2,5.080518119143124
