model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
BBO-RVFL,10,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,15,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,21,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,24,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,27,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,29,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,30,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,35,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,40,156,silu,orthogonal,MPI,6.320327347229428
BBO-RVFL,42,156,silu,orthogonal,MPI,6.320327347229428
SADE-RVFL,10,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,15,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,21,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,24,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,27,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,29,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,30,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,35,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,40,169,tanh,glorot_normal,MPI,9.325199393471326
SADE-RVFL,42,169,tanh,glorot_normal,MPI,9.325199393471326
SHADE-RVFL,10,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,15,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,21,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,24,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,27,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,29,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,30,197,tanh,orthogonal,MPI,3.404375361133601
SHADE-RVFL,35,197,tanh,orthogonal,MPI,3.404375361133601
